50903,23099
5438,38882
28466,37250
32639,52907
38734,38738
15972,4080
2752,40204
22214,55572
26990,22281
26562,53325
16468,57093
12022,52389
32558,24810
17211,13043
24590,21937
39900,47408
54652,3123
52098,11761
49986,64875
1159,31443
38818,53496
46292,49418
4922,19875
34886,17522
44284,41785
37834,29190
57733,46811
1144,29630
52724,53513
37435,45134
37902,20434
12835,15120
47986,12945
46680,9526
12110,58221
21992,36288
13306,1873
18686,3220
46884,13493
24951,16035
52243,53590
2248,18955
22946,27921
54513,33115
38542,5683
6678,12546
15880,10856
10092,7240
30236,19030
39830,55283
2244,15049
44930,55115
9225,36702
42346,48827
52616,39808
40313,9616
39604,46834
48210,13777
41337,38986
2244,24848
4078,24222
10176,15232
50266,27493
23993,23128
44261,19678
31618,29045
55586,52174
51936,25712
18342,55438
930,44172
1551,40318
47390,3808
47825,7900
29182,18464
33370,52149
30596,64985
51880,48411
21999,48355
11171,52128
50410,8374
37591,22211
30388,4683
25890,39416
22254,46595
22250,61937
25471,14357
48430,51027
2300,44728
50625,22299
4777,14932
49507,41562
49463,28458
7402,60848
9624,732
54610,37905
13370,27656
17976,23193
11760,46457
44523,56430
16051,54256
37336,53368
44043,10716
39131,46398
34645,9084
29414,24075
30978,14698
45733,27307
47318,60686
41873,41194
37448,35115
15904,1777
20304,22321
35142,26105
51442,8184
32528,27522
40895,24250
51350,2179
5582,49452
27733,41131
21704,38584
7604,28121
48000,63874
27913,4323
33368,22251
43941,23621
2082,35766
7954,2112
13819,1222
24564,37573
35912,22724
12383,26060
25888,22350
24928,13906
30224,52523
4921,57290
49119,44432
21628,38747
34706,39888
30027,54638
34600,61369
37418,55221
29277,43560
50346,25112
46899,39360
24622,50760
22960,53186
39970,901
18542,30528
23049,14008
52181,31504
11224,35873
42434,4054
27636,57763
11590,17914
41308,12122
30628,16547
1574,60034
31280,14258
10058,12462
13733,11627
15410,18931
49250,65452
5985,46435
45849,42700
49301,26544
27299,5160
48686,37760
47686,45001
32786,40339
6094,17331
36646,55499
2766,22411
9538,49552
4826,40033
16096,30189
36614,63131
48620,20144
40119,10392
22392,44569
53013,44435
42047,19227
1212,29443
29833,1912
49507,16971
51604,14473
39560,53970
18949,54048
32744,60465
28254,778
54248,52525
42786,42197
10175,17534
35764,44652
47465,50078
11284,25320
24578,2142
23671,9574
9602,4840
42821,44635
31608,302
32014,42869
28516,8133
4791,54160
26194,63881
50317,157
51091,10131
56638,46115
28090,57717
32207,57227
57172,62264
16354,777
23482,5888
35340,16216
57597,61504
16851,41210
40288,9238
46144,23346
39854,60459
17010,38988
26194,41600
2394,22781
40662,33773
56712,21339
41842,38019
19048,34405
31721,46380
16494,3416
11023,30998
3702,25492
39864,5685
1598,54338
1159,56920
49740,38618
701,56042
10618,26748
48120,8436
14438,15714
55241,19546
55712,19131
37876,28475
55704,1520
39522,40630
4390,26243
43720,45986
28452,19206
4363,47051
26391,8529
32614,12073
55325,31702
18708,57318
28442,34733
43694,50400
45802,48091
10537,5067
49285,27084
2486,48734
9666,1576
37152,42380
12434,50052
15572,9385
16418,62804
29765,3043
28872,37700
9086,57109
7962,53926
53300,29700
17725,43413
55011,49420
8271,61097
21890,64090
607,45803
49627,60382
57551,1856
5823,16948
46603,43242
18808,59777
5531,332
14630,24528
56468,42805
15163,62706
6813,21070
42016,19085
50792,33768
49860,13786
8781,16472
45496,30614
25705,7800
46656,20622
7037,39245
54904,20102
33506,5083
5950,64237
8212,43147
28347,11060
45096,45956
4290,47488
16061,25360
17271,15485
25802,46579
47030,57989
25984,58139
54213,2434
57038,57860
9827,57120
42618,3096
9154,47952
54302,47014
19291,62755
30645,63936
10535,16267
49378,16644
8132,24320
32541,38524
30834,34761
36213,20422
48542,32587
50788,52843
6850,13381
52636,13454
45590,52476
4752,58257
26854,64761
16468,235
56356,57624
13268,7944
23072,41563
26584,26212
54959,5822
4644,47585
43298,13758
49155,43552
44726,35819
43987,55859
20934,61376
46068,61526
18274,9989
53288,46978
52099,3019
54124,53666
7628,20414
57790,6702
9456,37713
14818,55450
18582,17689
5031,14638
47362,59643
13320,62414
335,13169
7158,27066
18300,30808
19408,39904
3273,41288
18788,33780
28366,5020
26945,37306
5282,15388
27877,50872
54744,36728
17598,9598
19289,48291
37026,60845
15138,17117
41060,12587
6676,53336
37570,18837
28863,38256
48686,27774
10621,40496
48074,39261
7191,12088
16154,960
2490,23107
56720,32398
2724,58966
12708,55777
38317,11123
1280,49197
29852,42907
9063,56454
34524,6984
40934,28848
9001,55576
25802,18955
39774,49420
11031,51856
6412,31948
46660,64797
11118,54484
14542,49866
39832,27144
53372,3241
25274,64098
48926,40416
27132,25397
29078,58947
20600,30897
36632,37105
33084,44131
41386,26878
34668,42576
9760,8245
43811,25939
35283,5696
55947,2246
331,9212
23281,60880
49938,49400
35750,49670
34896,24683
25184,2704
16878,3219
22488,13888
2804,27188
9002,9734
14458,39184
29326,33011
46658,14520
17837,5776
43872,59776
39140,65066
55599,18128
47816,20670
43400,47888
1670,62133
600,61465
5406,5385
11960,25473
21662,40348
45976,63360
35525,57257
10916,13194
46380,61723
18822,8773
1435,20387
31836,59914
44920,64253
212,41354
404,55110
41732,52374
16895,58634
36810,57540
8988,21705
48705,30752
29894,37036
52939,44433
28134,52860
21931,21675
49202,60605
38398,27811
16915,21544
24606,19413
33350,46636
33904,6097
25069,45518
45494,40554
13205,12744
44368,52786
6924,22027
52000,50048
3556,40540
33626,45753
55714,25032
45766,52761
49469,36224
2832,5019
30847,32581
30570,27577
47347,21107
11427,11400
22990,677
26714,61585
19174,25416
6078,40665
33708,57836
33396,20566
24394,23098
11616,43352
30376,23547
19490,11100
19138,41974
33525,38881
14512,54830
20142,48438
22554,13329
35396,47182
8996,40790
57602,43486
19613,48848
55168,23179
7914,49130
42138,46595
13026,1458
51598,32109
46462,26204
16051,21452
57634,44872
45436,19392
36865,43610
22147,52016
19027,8750
44668,16810
4756,42728
31598,20448
56126,25484
33932,29971
50396,31672
28430,45408
28701,27966
44175,45924
45241,55518
55959,646
57518,30552
23124,22318
6398,60776
43198,15619
39002,40891
21446,59674
6810,22813
42756,31489
3914,27550
42859,28204
36640,31949
24575,8341
52446,13493
40736,20032
3441,18443
10951,18186
13030,3805
35523,12217
22858,857
12916,51032
37188,3646
46572,13516
3666,50052
49191,39238
47634,32036
48946,3190
26903,27848
22960,52812
25678,59292
41952,35986
54576,34513
9614,42249
9056,59634
22837,38826
35477,58235
42064,46780
14433,51638
47634,29003
37979,7558
6082,58826
10554,10040
53083,49368
17752,64939
36892,13302
52594,12236
31795,62036
41188,52744
55996,28770
39056,14308
33560,62771
46695,53866
17025,22731
37200,29670
57083,26409
32934,5154
14364,37134
19587,64915
37667,51013
47634,61433
22911,7634
12015,25798
32938,47906
18020,14365
21948,46433
57059,64107
28660,39588
46272,28284
34320,28874
5592,11993
55419,31768
19908,33600
39806,31371
13042,42230
27450,44178
50472,22352
28902,625
56700,36820
19902,36037
32602,20788
19810,7401
53156,46971
9386,15953
16247,65043
21682,31388
4945,53472
35500,25923
57720,13989
13362,11094
19718,1396
15894,21356
19165,61785
31988,51073
46971,9195
45730,17505
40787,5579
33535,51171
22354,17673
30305,46206
16129,47267
57742,56566
30451,32445
53732,36177
16785,65099
38449,56660
11212,17314
57200,7722
2009,38781
33492,40140
32000,38251
22032,12145
9958,30300
29896,60681
43515,41043
3624,59170
50202,4532
27328,12266
16212,32376
52410,54105
7559,28646
37979,5598
34614,63979
3416,37714
19381,49116
52504,37902
24951,24923
50294,46350
41787,20568
46941,3667
53564,60513
10466,12397
21027,144
26685,19929
4323,50661
45332,35902
27442,55563
27797,851
1642,40276
14213,58390
14711,33003
52745,54179
4449,5696
14152,60366
33722,10565
54852,48235
41066,62283
57128,47954
43892,43221
30714,3757
22911,44520
44045,33637
9902,22770
24530,29188
55437,12644
30380,62729
51936,2520
4449,18878
5140,29349
17765,1683
28351,21008
8781,57977
52017,60014
20507,48938
28514,58155
19425,32395
45964,12558
26891,63165
33,9852
8801,17504
50250,3017
21008,63449
55855,6926
37380,30098
4910,16994
29224,40006
22809,11382
21896,2784
23650,64457
24082,53534
19374,28673
22655,17331
20088,20846
34975,38078
22769,47446
33531,3426
44894,12240
3788,42150
22825,31513
25384,56430
38985,59598
45452,29537
29866,8332
11072,59108
29270,20352
27902,62098
12248,19821
762,51732
26804,24673
3999,27286
42216,37589
25282,39157
37378,22481
9562,2676
40878,39550
47807,30488
56189,32412
39803,19290
46124,25621
19734,7085
18894,9323
31343,32170
16032,15896
24058,28573
9250,33299
13818,39686
8558,42605
21178,1763
41722,23094
57116,52400
2235,39584
52054,31168
44499,24492
36430,56276
18080,48595
48412,9485
51592,36964
18470,15569
52920,2235
16079,32307
16968,6576
39537,43091
40946,30393
29114,19034
32042,22880
56961,27572
12434,22404
546,32613
5484,31363
32718,54950
37386,3070
25495,3936
49003,52182
24966,63221
9149,12844
52679,54201
22110,48109
56028,37166
26402,65178
42175,49992
45093,691
22506,22445
13144,26886
24931,40754
43231,29070
26573,17704
42386,24548
42641,12989
33964,53750
5667,14424
48265,50913
41892,37976
4474,60897
18926,65369
41571,9288
27520,64732
25317,4953
30728,5613
53769,21936
32432,62261
50630,29921
22144,35985
5060,40992
7552,22808
24513,25315
41755,21648
53958,47472
56664,11312
22773,36910
18886,40306
43221,51363
8387,36441
13990,53109
42938,61628
27835,55883
41217,17808
46268,53588
8542,23897
36951,9507
5182,55857
55096,49213
3788,50339
9936,45630
55744,7555
39336,22001
44483,37864
31748,18595
56584,27948
8592,20981
62,47452
25740,35392
23499,9064
43664,15315
5142,59841
5799,57896
39798,340
25456,23555
748,31915
37012,45596
16067,52968
21377,363
35660,55795
7158,63578
32024,56558
33322,42366
5475,16832
38794,11222
18300,48072
53094,57179
6344,64004
892,12796
14174,31480
38984,46028
27926,2764
48184,5042
50746,49478
41220,4469
45926,39837
7574,7240
33749,50697
48665,40778
24402,27153
24668,31968
55058,13242
28990,15668
2874,43744
54276,1872
57386,5954
33360,2068
49371,55694
41461,56209
14974,17361
24404,10580
8375,57102
55793,35689
41794,38864
28475,32376
7900,40779
41663,32931
12944,5216
19357,31515
55008,19140
1603,16348
54049,26382
42627,42248
21742,44009
28030,5315
26357,60011
6622,59760
27950,62706
32403,15398
17825,35862
6797,9776
33762,38046
23974,36259
40570,2616
10372,10989
8106,47421
43580,27994
7150,65514
21456,40390
43556,58145
27277,32812
48503,48313
37387,26544
14022,53666
19437,38984
23776,3440
27706,39341
36054,35265
45477,53731
23283,16339
24502,20513
29840,6173
35428,48574
6172,29322
25523,39032
20636,53833
56646,46464
42516,8243
47350,65488
46498,37918
28014,27793
32091,36572
20304,54003
12854,52813
13127,16196
44449,33637
36194,56371
30312,41042
57646,48241
2768,54944
54652,46027
45090,24773
46433,39371
32580,52197
7747,43115
13928,27212
35948,56315
5406,64878
21448,65358
29840,51785
39014,11830
11091,6488
21094,58444
45828,34309
10534,62971
45742,48498
39344,36093
43707,41294
32222,34180
52386,60208
21291,21990
47532,46819
25130,38525
51050,45246
3966,52949
12808,53168
2407,56254
50922,10537
25604,7856
51198,28902
26301,34357
47496,6414
34063,53569
48239,10659
33084,53019
5818,56312
20009,56313
50296,11014
22884,44283
11698,21021
45738,18177
11927,52372
45071,35619
18790,7227
10008,7813
11728,64994
53984,3244
50907,58150
23764,36933
10792,47522
54905,56248
48424,48504
56480,40644
7781,64552
45698,5165
45532,49950
22060,53820
41380,57801
47138,33659
45262,5766
12710,13009
39038,5003
11001,42384
30978,50836
35044,1362
3281,61490
19529,43379
2185,11306
45750,12121
40248,40390
51822,1910
24719,55182
34940,63240
600,25441
29050,59347
43104,10590
22201,46481
49017,18816
11212,26739
20048,38467
22410,44376
8270,11883
2482,8267
41797,7700
21442,18321
28785,33974
17679,46104
250,31451
16806,59536
5912,42310
39250,64269
28508,32353
48136,40651
5902,15958
3873,28948
50130,35022
48391,58139
31380,9502
13640,25724
24914,38253
40290,7381
9080,59579
16066,9172
37526,56368
6127,63782
17886,39385
38954,5251
38702,14829
28088,7042
1993,16747
15168,36288
11230,59344
51525,43744
43600,3600
1161,19600
50802,1278
16230,58972
23466,38541
2284,16896
44753,22238
48127,59382
54772,15852
6015,29956
7161,17622
15678,15075
24394,22537
36294,2509
38068,42957
3330,28497
10610,56633
47302,32854
45327,63800
27608,26188
39150,56467
6900,45581
6254,57484
12441,13076
37181,48762
19256,694
21436,64461
37217,54054
10940,10320
7084,54908
27799,25382
54610,30554
35927,19088
37798,40221
23040,62060
4276,31916
48242,20243
22641,54592
475,9422
45135,23979
19986,39012
18084,58193
10624,37037
9404,39808
11614,12112
54220,30749
18736,36656
47514,1195
12784,44717
56569,1707
12542,19520
35096,2544
5098,40776
7492,15641
22895,5840
18110,49965
32711,35312
11820,61414
44956,34974
17828,8373
35626,43834
9390,61228
29488,17962
37866,41644
5938,16257
18765,55494
44310,21213
54925,44686
32332,46246
48782,14306
47890,22770
38310,62037
31924,43977
47168,35617
23365,47052
34863,22348
2036,51051
28950,30337
2042,60665
13728,29596
104,38310
14236,4897
50683,53748
9226,37792
15609,32169
39682,29485
15440,49918
33902,43480
19856,16284
15185,6766
27331,25640
18988,23644
26387,17729
35738,13099
31991,5952
25270,14963
19737,54499
47343,59942
4203,10072
31037,7122
8319,38027
5438,21195
15780,13742
45123,48454
54706,15874
48742,20892
15660,32107
30424,1445
41237,54704
48917,19203
34065,17241
34408,1365
22896,34307
23783,35268
48476,15296
5659,19070
31680,39429
56788,51190
10941,17630
24009,11667
39017,48851
33351,57498
51660,37232
31608,47662
40592,30995
10730,56256
20435,23107
13345,49025
13643,35658
53102,9206
39558,156
26008,47480
12484,17205
36858,41022
53790,42037
22760,24216
9694,23092
1352,36782
25876,54908
29050,55777
41176,14400
36640,58475
50174,18542
21693,5702
14668,43349
49796,22531
52529,3278
14386,27421
24374,25886
3045,7254
44192,21476
49519,48826
33732,23955
21627,23549
34463,267
48709,40326
53781,47936
11717,29878
43738,2997
10260,56091
34260,58756
6352,58610
31857,44178
584,27353
35555,20881
39106,22454
45644,20152
25372,19696
48187,11355
7061,53822
7948,25766
330,32317
7780,326
13974,2378
54351,33163
47557,14342
51638,60238
22220,277
16678,100
38651,17336
40519,21202
50209,16038
57375,60102
